"anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdgr","rlgatnd","pray","dscrgrp","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","ccrdprs","wrclmch","ctrlife","etfruit","eatveg","dosprt","cgtsmok","alcfreq","alcwkdy","alcwknd","alcbnge","height","weighta","medtrun","stflife","gndr","agea","rshpsts","ipstrgva","vacc19"
0.5055202,596,"4 - Most days",10,7,6,3,"4 - Not at all interested","1 - Not at all","2 - A little able","1 - Not at all","1 - Not at all confident",5,3,3,0,0,0,0,"Yes",7,"5 - Once a week","4-6","2 - Less than most","No","1 - Very safe","3 - Fair","1 - Yes a lot",5,5,"No",6,"7 - Never","6 - Less often","Yes","Yes","Yes",NA,"Yes","Yes","Yes",3,"2 - Not very worried",5,"3 - Once a day","1 - Three times or more a day",7,"4 - I don’t smoke now but I used to","3 - Once a week",13.2,13.2,"5 - Never",157,54,"No",7,"Female",49,"Legally married","3 - Somewhat like me",NA
0.5565722,0,"1 - Never",NA,2,2,5,"4 - Not at all interested","1 - Not at all","3 - Quite able","2 - Very little","5 - Completely confident",0,0,0,0,0,0,0,"No",7,"3 - Once a month","1","1 - Much less than most","Yes","4 - Very unsafe","1 - Very good","3 - No",5,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","No","No",9,"5 - Extremely worried",9,"7 - Never","7 - Never",7,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",153,47,"No",8,"Female",57,NA,"2 - Like me","Yes"
0.6142131,30,"5 - Every day",600,3,4,6,"2 - Quite interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",7,8,4,2,1,5,7,"Yes",8,"6 - Several times a week","3","5 - Much more than most","No","3 - Unsafe","3 - Fair","3 - No",8,6,"No",1,"7 - Never","7 - Never","No","Yes","Yes",NA,"No","No","Yes",7,"3 - Somewhat worried",6,"5 - Less than 4 times a week but at least once a week","3 - Once a day",2,"1 - I smoke daily, 10 or more cigarettes","3 - Once a week",26.4,33,"3 - Monthly",164,80,"Yes",8,"Female",37,NA,"2 - Like me","Yes"
0.5036396,120,"2 - Only occasionally",NA,8,8,7,"2 - Quite interested","2 - Very little","3 - Quite able","2 - Very little","3 - Quite confident",5,3,7,2,0,2,2,"Yes",10,"2 - Less than once a month","10 or more","1 - Much less than most","No","1 - Very safe","2 - Good","3 - No",10,10,"No",5,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",8,"3 - Once a day","3 - Once a day",7,"6 - I have never smoked","6 - Less than once a month",10,20,"5 - Never",177,85,"No",9,"Male",62,"Legally married","2 - Like me","Yes"
1.1811816,45,"5 - Every day",90,4,5,4,"3 - Hardly interested","3 - Some","2 - A little able","3 - Some","1 - Not at all confident",3,0,2,4,4,6,6,"Not eligible to vote",8,"4 - Several times a month","4-6","3 - About the same","No","3 - Unsafe","2 - Good","3 - No",8,8,"Yes",5,"5 - Only on special holy days","6 - Less often","No","No","Yes",NA,"Yes","No","No",6,"3 - Somewhat worried",3,"3 - Once a day","3 - Once a day",5,"6 - I have never smoked","2 - Several times a week",10,26.4,"2 - Weekly",170,83,"No",8,"Male",55,"Legally married","5 - Not like me","Yes"
0.7981559,120,"5 - Every day",240,1,4,7,"3 - Hardly interested","1 - Not at all","3 - Quite able","2 - Very little","4 - Very confident",3,1,3,3,4,4,3,"Not eligible to vote",10,"6 - Several times a week","2","2 - Less than most","No","2 - Safe","2 - Good","3 - No",7,5,"Yes",10,"2 - More than once a week","1 - Every day","Yes","Yes","No",2016,"No","No","No",10,"3 - Somewhat worried",8,"3 - Once a day","2 - Twice a day",0,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",158,66,"No",10,"Female",18,NA,"1 - Very much like me","Yes"
0.5565722,150,"5 - Every day",60,5,6,5,"1 - Very interested","3 - Some","3 - Quite able","3 - Some","3 - Quite confident",7,8,7,7,6,7,8,"Yes",8,"4 - Several times a month","4-6","2 - Less than most","No","3 - Unsafe","2 - Good","2 - Yes to some extent",6,6,"Yes",8,"6 - Less often","3 - Once a week","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"4 - Very worried",8,"2 - Twice a day","3 - Once a day",2,"4 - I don’t smoke now but I used to","1 - Every day",10,85.2,"5 - Never",164,64,"No",8,"Female",73,"Living with my partner - not legally recognised","4 - A little like me","Yes"
0.5225984,30,"5 - Every day",120,7,6,6,"2 - Quite interested","2 - Very little","3 - Quite able","2 - Very little","3 - Quite confident",3,3,6,3,3,5,5,"Yes",6,"7 - Every day","7-9","3 - About the same","No","1 - Very safe","3 - Fair","2 - Yes to some extent",6,9,"Yes",8,"6 - Less often","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",6,"3 - Once a day","3 - Once a day",7,"4 - I don’t smoke now but I used to","4 - 2-3 times a month",0,52.8,"3 - Monthly",177,57,"Yes",6,"Female",43,"Legally married","2 - Like me","Yes"
0.56885207,5,"4 - Most days",120,8,5,3,"3 - Hardly interested","1 - Not at all","3 - Quite able","2 - Very little","4 - Very confident",3,4,5,3,3,3,5,"Yes",8,"4 - Several times a month","2","4 - More than most","No","2 - Safe","2 - Good","3 - No",3,3,"No",0,"7 - Never","7 - Never","Yes","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",6,"4 - Less than once a day but at least 4 times a week","4 - Less than once a day but at least 4 times a week",7,"6 - I have never smoked","3 - Once a week",13.2,46,"5 - Never",184,95,"No",7,"Male",52,NA,"2 - Like me","Yes"
0.64759135,45,"5 - Every day",330,7,6,7,"2 - Quite interested","2 - Very little","3 - Quite able","2 - Very little","2 - A little confident",2,4,7,2,2,4,4,"Yes",5,"4 - Several times a month","4-6","3 - About the same","No","3 - Unsafe","3 - Fair","3 - No",7,4,"No",3,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",0,"1 - Not at all worried",7,"5 - Less than 4 times a week but at least once a week","4 - Less than once a day but at least 4 times a week",1,"2 - I smoke daily, 9 or fewer cigarettes","5 - Once a month",0,49.8,"3 - Monthly",180,67,"No",7,"Male",33,NA,"3 - Somewhat like me","Yes"
0.679155,60,"5 - Every day",600,7,7,6,"3 - Hardly interested","2 - Very little","2 - A little able","2 - Very little","1 - Not at all confident",4,4,6,3,3,6,8,"Yes",8,"6 - Several times a week","4-6","3 - About the same","No","1 - Very safe","2 - Good","3 - No",6,6,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",7,"6 - Less than once a week","4 - Less than once a day but at least 4 times a week",2,"3 - I smoke but not every day","4 - 2-3 times a month",26.4,26.4,"3 - Monthly",168,68,"No",8,"Female",35,"Legally married","5 - Not like me","Yes"
0.8489644,20,"4 - Most days",135,6,6,4,"3 - Hardly interested","3 - Some","1 - Not at all able","2 - Very little","3 - Quite confident",7,8,8,5,5,7,9,"Not eligible to vote",9,"6 - Several times a week","7-9","4 - More than most","No","2 - Safe","1 - Very good","3 - No",8,7,"No",2,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",7,"3 - Once a day","3 - Once a day",5,"6 - I have never smoked","6 - Less than once a month",0,30,"5 - Never",183,65,"No",9,"Male",15,NA,"2 - Like me","Yes"
0.3437713,90,"5 - Every day",60,7,7,6,"2 - Quite interested",NA,"3 - Quite able","3 - Some","3 - Quite confident",6,4,6,5,5,4,6,"Not eligible to vote",8,"5 - Once a week","10 or more","3 - About the same","No","2 - Safe","2 - Good","3 - No",7,6,"Yes",6,"3 - Once a week","1 - Every day","No","No","No",2007,"Yes","No","No",8,"3 - Somewhat worried",8,"2 - Twice a day","3 - Once a day",7,"5 - I have only smoked a few times","1 - Every day",20,26.4,"4 - Less than monthly",180,85,"No",8,"Male",69,"Legally married","3 - Somewhat like me","Yes"
0.8082565,60,"5 - Every day",240,0,7,6,"3 - Hardly interested","1 - Not at all","3 - Quite able","1 - Not at all","2 - A little confident",6,2,6,2,0,1,5,"Yes",9,"4 - Several times a month","4-6","1 - Much less than most","No","1 - Very safe","2 - Good","3 - No",6,5,"No",0,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"2 - Not very worried",4,"3 - Once a day","2 - Twice a day",6,"6 - I have never smoked","3 - Once a week",19.2,39.6,"4 - Less than monthly",178,110,"No",8,"Male",45,"Living with my partner - legally recognised","2 - Like me","Yes"
0.41808814,60,"5 - Every day",540,7,6,4,"2 - Quite interested","4 - A lot","4 - Very able","3 - Some","3 - Quite confident",6,7,7,5,5,5,6,"Yes",7,"6 - Several times a week","2","4 - More than most","No","2 - Safe","2 - Good","3 - No",8,7,"No",2,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",6,"4 - Less than once a day but at least 4 times a week","4 - Less than once a day but at least 4 times a week",0,"5 - I have only smoked a few times","2 - Several times a week",20,19.2,"2 - Weekly",174,NA,"No",7,"Male",32,NA,"4 - A little like me","Yes"
0.50918484,60,"5 - Every day",30,7,7,6,"3 - Hardly interested","1 - Not at all","2 - A little able","3 - Some","2 - A little confident",0,7,8,0,5,5,5,"Yes",8,"6 - Several times a week","4-6","4 - More than most","No","3 - Unsafe","2 - Good","3 - No",8,8,"No",0,"7 - Never","7 - Never",NA,"Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",8,"1 - Three times or more a day","2 - Twice a day",3,"6 - I have never smoked","1 - Every day",13.2,13.2,"5 - Never",160,80,"No",8,"Female",86,NA,"2 - Like me","Yes"
0.61456406,45,"5 - Every day",540,3,5,2,"2 - Quite interested","3 - Some","2 - A little able","3 - Some","2 - A little confident",3,3,5,3,3,3,4,"Yes",8,"4 - Several times a month","4-6","3 - About the same","No","1 - Very safe","2 - Good","3 - No",4,7,"No",3,"5 - Only on special holy days","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",4,"3 - Somewhat worried",7,"3 - Once a day","3 - Once a day",4,"5 - I have only smoked a few times","2 - Several times a week",13.2,23.2,"5 - Never",176,98,"No",7,"Male",47,"Living with my partner - legally recognised","2 - Like me","Yes"
0.5950831,60,"5 - Every day",600,8,8,2,"2 - Quite interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",8,9,8,6,5,7,8,"Yes",9,"5 - Once a week","2","1 - Much less than most","No","1 - Very safe","2 - Good","3 - No",0,8,"No",2,"7 - Never","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"3 - Somewhat worried",10,"1 - Three times or more a day","3 - Once a day",3,"5 - I have only smoked a few times","1 - Every day",13.2,10,"5 - Never",182,78,"No",9,"Male",59,"Legally married","2 - Like me","Yes"
1.5093923,15,"5 - Every day",240,4,8,4,"2 - Quite interested","3 - Some","4 - Very able","3 - Some","3 - Quite confident",7,8,6,8,7,8,8,"Yes",8,"6 - Several times a week","7-9","5 - Much more than most","No","3 - Unsafe","2 - Good","3 - No",6,4,"Yes",7,"5 - Only on special holy days","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",4,"3 - Somewhat worried",9,"1 - Three times or more a day","2 - Twice a day",4,"4 - I don’t smoke now but I used to","2 - Several times a week",26.4,208,"2 - Weekly",171,69,"Yes",8,"Female",24,NA,"4 - A little like me","Yes"
0.7451807,60,"5 - Every day",181,5,6,5,"1 - Very interested","3 - Some","4 - Very able","2 - Very little","4 - Very confident",8,8,8,3,2,7,4,"Yes",9,"5 - Once a week","7-9","4 - More than most","No","1 - Very safe","1 - Very good","3 - No",3,9,"Yes",7,"5 - Only on special holy days","4 - At least once a month","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"5 - Extremely worried",9,"3 - Once a day","3 - Once a day",3,"6 - I have never smoked","2 - Several times a week",72,126.3,"4 - Less than monthly",191,90,"No",9,"Male",31,NA,"2 - Like me","Yes"
0.33017102,90,"5 - Every day",960,6,4,3,"2 - Quite interested","1 - Not at all","3 - Quite able","2 - Very little","3 - Quite confident",3,4,6,1,1,5,7,"Yes",6,"5 - Once a week","2","2 - Less than most","No","2 - Safe","3 - Fair","3 - No",6,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"5 - Extremely worried",8,"5 - Less than 4 times a week but at least once a week","4 - Less than once a day but at least 4 times a week",1,"6 - I have never smoked","2 - Several times a week",43.2,29,"2 - Weekly",174,82,"No",7,"Male",33,"Legally married","2 - Like me","Yes"
0.40151104,60,"5 - Every day",30,1,5,5,"1 - Very interested","1 - Not at all","1 - Not at all able","1 - Not at all","2 - A little confident",2,5,9,2,2,4,7,"Yes",8,"6 - Several times a week","3","4 - More than most","No","2 - Safe","2 - Good","3 - No",5,5,"No",1,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",3,"3 - Once a day","3 - Once a day",3,"4 - I don’t smoke now but I used to","1 - Every day",50,100,"1 - Daily or almost daily",176,100,"Yes",9,"Male",66,"Legally married","1 - Very much like me","Yes"
0.26098856,60,"5 - Every day",420,6,7,5,"3 - Hardly interested","3 - Some","2 - A little able","2 - Very little","2 - A little confident",4,6,5,4,3,6,5,"Not eligible to vote",7,"7 - Every day","4-6","3 - About the same","Yes","2 - Safe","2 - Good","3 - No",6,6,"No",6,"7 - Never","7 - Never","No","Yes","Yes",NA,"No","Yes","No",6,"2 - Not very worried",6,"2 - Twice a day","3 - Once a day",5,"6 - I have never smoked","3 - Once a week",62.6,39.8,"3 - Monthly",180,86,"Yes",7,"Male",20,NA,"4 - A little like me","Yes"
0.7272236,90,"3 - A few times a week",NA,5,5,4,"3 - Hardly interested","1 - Not at all","1 - Not at all able","1 - Not at all","2 - A little confident",3,2,4,3,3,4,4,"Yes",8,"5 - Once a week","1","3 - About the same","No","3 - Unsafe","2 - Good","3 - No",8,5,"No",4,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",8,"2 - Twice a day","2 - Twice a day",0,"6 - I have never smoked","2 - Several times a week",9.6,26.4,"4 - Less than monthly",161,100,"No",8,"Female",71,"Legally married","1 - Very much like me","Yes"
0.6142131,0,"5 - Every day",180,0,2,0,"4 - Not at all interested","1 - Not at all","1 - Not at all able","1 - Not at all","1 - Not at all confident",0,0,3,0,0,0,0,"Yes",7,"7 - Every day","2","3 - About the same","Yes","3 - Unsafe","2 - Good","3 - No",6,4,"Yes",6,"5 - Only on special holy days","5 - Only on special holy days","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",6,"5 - Less than 4 times a week but at least once a week","3 - Once a day",7,"6 - I have never smoked","2 - Several times a week",72,72,"5 - Never",163,92,"No",8,"Female",46,"Legally married","2 - Like me","Yes"
0.62231255,150,"3 - A few times a week",NA,3,7,9,"1 - Very interested","2 - Very little","4 - Very able","1 - Not at all","1 - Not at all confident",4,3,3,4,3,4,4,"Yes",6,"6 - Several times a week","0 - None","3 - About the same","Yes","2 - Safe","2 - Good","2 - Yes to some extent",6,7,"No",1,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"4 - Very worried",2,"3 - Once a day","3 - Once a day",2,"4 - I don’t smoke now but I used to","7 - Never",NA,NA,"6 - Not applicable",170,63,"No",2,"Male",78,"Legally married","5 - Not like me","Yes"
0.4010563,15,"5 - Every day",480,6,2,5,"3 - Hardly interested","1 - Not at all","3 - Quite able","2 - Very little","3 - Quite confident",2,0,4,0,2,4,3,"No",9,"7 - Every day","4-6","3 - About the same","Yes","2 - Safe","2 - Good","2 - Yes to some extent",6,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",4,"2 - Not very worried",9,"1 - Three times or more a day","3 - Once a day",7,"6 - I have never smoked","2 - Several times a week",150,250.5,"2 - Weekly",190,81,"No",9,"Male",26,NA,"2 - Like me","Yes"
0.45570865,45,"5 - Every day",120,8,8,8,"2 - Quite interested","4 - A lot","3 - Quite able","4 - A lot","3 - Quite confident",6,8,8,6,4,8,7,"Yes",9,"6 - Several times a week","10 or more","3 - About the same","Yes","1 - Very safe","1 - Very good","3 - No",7,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",9,"2 - Twice a day","3 - Once a day",7,"5 - I have only smoked a few times","3 - Once a week",10,50,"3 - Monthly",182,81,"No",9,"Male",47,"Legally married","5 - Not like me","Yes"
0.88864833,751,"5 - Every day",240,3,5,3,"3 - Hardly interested","1 - Not at all","1 - Not at all able","1 - Not at all","2 - A little confident",3,2,5,2,2,2,6,"Yes",7,"6 - Several times a week","2","3 - About the same","No","2 - Safe","2 - Good","2 - Yes to some extent",5,2,"Yes",6,"5 - Only on special holy days","6 - Less often","No","Yes","Yes",NA,"No","Yes","Yes",9,"3 - Somewhat worried",4,"5 - Less than 4 times a week but at least once a week","3 - Once a day",2,"6 - I have never smoked","2 - Several times a week",0,42,"3 - Monthly",169,105,"Yes",7,"Male",43,"Living with my partner - not legally recognised","3 - Somewhat like me","No"
0.4414208,30,"5 - Every day",120,7,8,5,"2 - Quite interested","2 - Very little","3 - Quite able","2 - Very little","3 - Quite confident",5,7,7,4,4,6,6,"Yes",8,"6 - Several times a week","4-6","3 - About the same","No","2 - Safe","2 - Good","3 - No",7,5,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",7,"1 - Three times or more a day","2 - Twice a day",7,"5 - I have only smoked a few times","7 - Never",NA,NA,"6 - Not applicable",173,70,"No",8,"Female",27,"Living with my partner - legally recognised","4 - A little like me","Yes"
0.7014116,60,"5 - Every day",300,5,2,8,"3 - Hardly interested","1 - Not at all","4 - Very able","3 - Some","1 - Not at all confident",7,5,7,5,5,7,5,"Yes",9,"4 - Several times a month","3","3 - About the same","Yes","3 - Unsafe","2 - Good","3 - No",7,5,"Yes",8,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes",NA,"Yes",10,"4 - Very worried",7,"3 - Once a day","3 - Once a day",7,"6 - I have never smoked","4 - 2-3 times a month",163.2,153.2,"3 - Monthly",163,NA,"No",8,"Female",23,NA,"3 - Somewhat like me","Yes"
0.75851893,120,"5 - Every day",540,9,9,7,"1 - Very interested","3 - Some","3 - Quite able","3 - Some","2 - A little confident",7,8,7,7,7,8,8,"Yes",8,"6 - Several times a week","2","2 - Less than most","No","2 - Safe","2 - Good","3 - No",8,8,"Yes",6,"7 - Never","7 - Never","Yes","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",8,"1 - Three times or more a day","1 - Three times or more a day",1,"6 - I have never smoked","6 - Less than once a month",0,72,"5 - Never",159,85,"Yes",7,"Female",53,NA,"4 - A little like me","Yes"
0.606856,30,"5 - Every day",240,1,9,5,"4 - Not at all interested","1 - Not at all","2 - A little able","3 - Some","2 - A little confident",0,2,7,1,1,1,5,"Yes",10,"6 - Several times a week","10 or more","2 - Less than most","No","3 - Unsafe","2 - Good","2 - Yes to some extent",3,3,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"No","Yes","Yes",6,"3 - Somewhat worried",8,"3 - Once a day","3 - Once a day",7,"6 - I have never smoked","6 - Less than once a month",0,6.6,"5 - Never",172,71,"Yes",10,"Female",47,"Living with my partner - not legally recognised","5 - Not like me","Yes"
1.6932068,0,"5 - Every day",180,2,3,1,"4 - Not at all interested","1 - Not at all","2 - A little able","1 - Not at all","2 - A little confident",3,0,0,1,2,1,3,"No",7,"3 - Once a month","4-6","1 - Much less than most","No","2 - Safe","1 - Very good","3 - No",6,8,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","No",5,"2 - Not very worried",10,"6 - Less than once a week","5 - Less than 4 times a week but at least once a week",0,"1 - I smoke daily, 10 or more cigarettes","6 - Less than once a month",72,72,"4 - Less than monthly",150,48,"No",10,"Female",20,NA,"1 - Very much like me","Yes"
